,Text,Predicted Label,LLM Response,True Label,Prediction Time
3928,Siutghiol (Romanian pronunciation: [ˈsjut.ɡjol]) is a lagoon in Northern Dobruja Romania. It extends over 20 km² and has a maximum depth of 18 m.In winter up to 90% of its surface may be covered by ice.,NaturalPlace,Natural,NaturalPlace,0.13809657096862793
3929,Nevis Peak is a potentially active volcano which is located in the centre of the island of Nevis of the Federation of Saint Kitts and Nevis in the West Indies. The stratovolcano rises to a height of 985 metres (3232 ft) and is the highest point on the island. There have been no eruptions since prehistory but there are active fumaroles and hot springs on the coastal slopes of the island and these represent low-level volcanic activity.The steeper parts of Nevis Peak are impossible to farm.,NaturalPlace,7,NaturalPlace,0.15043878555297852
3930,The Hășdău River is a tributary of the Cerna River in Romania.,NaturalPlace,Natural,NaturalPlace,0.12790703773498535
3931,Ittlinger Bach is a river of Bavaria Germany.,NaturalPlace,Natural,NaturalPlace,0.12791681289672852
3932,Hudau is a river of Schleswig-Holstein Germany.,NaturalPlace,Natural,NaturalPlace,0.12798047065734863
3933,Sabine Lake is a 90000-acre (36000 ha) salt water estuary on the Texas-Louisiana border. The lake some 14 miles (23 km) long and 7 miles (11 km) wide is formed by the confluence of the Neches River and Sabine River. Through its tidal outlet 5 miles (8 km) long Sabine Pass Sabine Lake drains some 50000 square miles (100000 km2) of Texas and Louisiana into the Gulf of Mexico. The lake borders Jefferson County Texas Orange County Texas and Cameron Parish Louisiana.,NaturalPlace,Natural,NaturalPlace,0.17740511894226074
3934,Andy Good Peak is located on the Canadian provincial boundary between Alberta and British Columbia on the Continental Divide. It was named in 1916 after Andy Good a hotel owner in nearby Crowsnest Pass whose bar straddled the provincial border.,NaturalPlace,Natural,NaturalPlace,0.12960338592529297
3935,Col du Marchairuz (el. 1447 m.) is a high mountain pass in the Jura Mountains in the canton of Vaud in Switzerland.It connects Le Brassus and Bière. The pass road has a maximum grade of 14 percent.,NaturalPlace,7,NaturalPlace,0.13022804260253906
3936,The Goznița River is a tributary of the Gozna River in Romania.,NaturalPlace,Natural,NaturalPlace,0.13136601448059082
3937,Williams Lake is a lake of Cumberland County in Nova Scotia Canada.,NaturalPlace,Natural,NaturalPlace,0.12869811058044434
3938,The Crevedia River is a tributary of the Jiul de Vest River in Romania.,NaturalPlace,Natural,NaturalPlace,0.1282796859741211
3939,The Lupșa River is a tributary of the Olt River in Romania.,NaturalPlace,Natural,NaturalPlace,0.1405773162841797
3940,The Pârâul Mioarele is a headwater of the Coza River in Romania.,NaturalPlace,Natural,NaturalPlace,0.12943124771118164
3941,Brava Lake (also known as Yolnabaj) is a Karstic lake in Guatemala. It is situated in the municipality of Nentón (Huehuetenango) close to the border with Mexico. The lake is fed by several streams and subterraneous watercourses.The area around Brava Lake has been inhabited by Mayan communities of the Chuj ethnicity since the 19th century.,NaturalPlace,Natural,NaturalPlace,0.14558172225952148
3942,The Jundiaí River (Espírito Santo) is a river of Espírito Santo state in eastern Brazil.,NaturalPlace,Natural,NaturalPlace,0.13045263290405273
3943,The Sacrower See is a German lake in the northern part of Potsdam in the State of Brandenburg.,NaturalPlace,Natural,NaturalPlace,0.1285543441772461
3944,Berchtesgadener Ache is a river of Bavaria Germany.,NaturalPlace,Natural,NaturalPlace,0.12740468978881836
3945,The Puțul Butii River is a tributary of the Valea Albă River in Romania.,NaturalPlace,Natural,NaturalPlace,0.1300959587097168
3946,The Valea Iazului River is a tributary of the Barcău River in Romania.,NaturalPlace,Natural,NaturalPlace,0.12944841384887695
3947,The Livenka (Russian: Ливенка) is a river in Oryol Oblast Russia. It is a left tributary of the Bystraya Sosna River. The river usually freezes over from the end of November until the end of March.The town of Livny is situated by the river.,NaturalPlace,Natural,NaturalPlace,0.13853049278259277
3948,The Zapotal River is a river of Ecuador.,NaturalPlace,Natural,NaturalPlace,0.12724614143371582
3949,The Nanul River is a tributary of the Tigăile River in Romania.,NaturalPlace,Natural,NaturalPlace,0.12765288352966309
3950,The Gurten is a mountain situated just to the south of Bern the capital city of Switzerland. It is 858 metres (2815 ft) high and the summit yields views of Bern of the Jura mountains and of the Alps.Facilities on the Gurten include a hotel restaurants a 25 metre-high viewing tower and a children's playground. Winter sports facilities are available in winter.,NaturalPlace,7,NaturalPlace,0.14496731758117676
3951,Santo Domingo River is a river of Venezuela. It is part of the Orinoco River basin.,NaturalPlace,Natural,NaturalPlace,0.1271374225616455
3952,Raja Ka Tal is a reservoir built by Senapati the grandson of Maharaja Chhatrasal in 1707 AD. It is locally known as bara tal.,Building,Building,NaturalPlace,0.1295003890991211
3953,Lake El Golfete is a long narrow lake in Guatemala. It lies at sea level and is connected by the Dulce River from Lake Izabal draining to the Amatique Bay in the Caribbean Sea.,NaturalPlace,Natural,NaturalPlace,0.13197112083435059
3954,Marituba River is a river of Alagoas state in eastern Brazil.,NaturalPlace,Natural,NaturalPlace,0.1289842128753662
3955,The Pârâul Auriu is a tributary of the Turia River in Romania.,NaturalPlace,Natural,NaturalPlace,0.12791132926940918
3956,The Kent River is a river in the Great Southern of Western Australia.The headwaters of the river rise near Tenterden.,NaturalPlace,Natural,NaturalPlace,0.12776923179626465
3957,Contaco is together with Llesquehue River the two main rivers of San Juan de la Costa commune in southern Chile. It runs from east to west and discharges into the Pacific Ocean at the hamlet and beach of Contaco.,NaturalPlace,Natural,NaturalPlace,0.1297745704650879
3958,Mooswaldkopf is a mountain of Baden-Württemberg Germany.,NaturalPlace,Natural,NaturalPlace,0.1275768280029297
3959,The Grass River is a 2.3-mile-long (3.7 km) river in Antrim County in the U.S. state of Michigan. It is part of the Elk River Chain of Lakes Watershed that begins in northern Antrim County with Intermediate Lake which is connected by the Intermediate River with Lake Bellaire. The Grass River flows from Lake Bellaire into Clam Lake which in turn drains into Torch Lake via the short Clam River.,NaturalPlace,Natural,NaturalPlace,0.14586091041564941
3960,The Toplița River is a tributary of the Jiul de Vest River in Romania.,NaturalPlace,Natural,NaturalPlace,0.12805724143981934
3961,{Rivière du Nord is a river in the Nunavik Hudson Bay watershed.fr:Rivière du Nord (Québec)|Rivière du Nord is a river in the Nunavik Hudson Bay watershed.},NaturalPlace,7,NaturalPlace,0.1326124668121338
3962,The Ocolișel River is a small river in the Apuseni Mountains Cluj County western Romania. It is a left tributary of the river Arieş. It flows through the commune of Iara and joins the Arieș near the village Lungeşti. It is fed by several smaller streams including Valea Vadului River.,NaturalPlace,7,NaturalPlace,0.13933825492858887
3963,The Quebra-Anzol River is a river of Minas Gerais state in southeastern Brazil.,NaturalPlace,Natural,NaturalPlace,0.13765311241149902
3964,Little Diamond Peak at 11272 feet (3436 m) above sea level a peak in the Lemhi Range of Idaho. The peak is located in Butte County on the border of Caribou-Targhee National Forest and Salmon-Challis National Forest. It is 1.8 mi (2.9 km) south of Shoshone John Peak and 2.8 mi (4.5 km) south of Big Boy Peak its line parent. It is the 68th highest peak in Idaho.,NaturalPlace,7,NaturalPlace,0.14833855628967285
3965,University Peak is a high peak in the Saint Elias Mountains of Alaska. It is one of the twenty highest peaks in Alaska [1] and one of the fifty highest peaks in the United States[2]. It can be considered a southern outlier of the large massif of Mount Bona. However it is a much steeper peak than Bona and presents significant climbing challenges of its own. The peak was named by Terris Moore during the first ascent of Mount Bona; the name refers to the University of Alaska.,NaturalPlace,7,NaturalPlace,0.14801883697509766
3966,Lake Ossa is a lake that lies west of Edéa in the Littoral Province of Cameroon. It was created by tectonic movements of the Earth's crust. Ossa is a popular site for fishing and watersports.,NaturalPlace,7,NaturalPlace,0.1309185028076172
3967,Cancajanag is located within the municipal boundary of Dagami in the province of Leyte on the island of Leyte Region VIII of the Philippines.,Village,V,NaturalPlace,0.1310410499572754
3968,The Glattwang is a mountain of the Plessur Alps overlooking Fideris in the canton of Graubünden.,NaturalPlace,Natural,NaturalPlace,0.12865328788757324
3969,The Șuia River is a tributary of the Olpret River in Romania.,NaturalPlace,Natural,NaturalPlace,0.12896275520324707
3970,Widas River is a river in northern Java Indonesia.It is a tributary of the Brantas River.,NaturalPlace,Natural,NaturalPlace,0.12813949584960938
3971,Micajah Pond is a 20-acre (81000 m2) pond located in Plymouth Massachusetts. The Micajah Heights neighborhood surrounds the southeastern portion of the pond and Little Micajah Pond. The maximum depth is 26 feet (7.9 m). Shenandoah Estates borders the northern portion of the pond known as the lily pond and wraps around the pond bordered by Goldfinch Lane. Boat access is on the southeastern shore of the pond.,NaturalPlace,Natural,NaturalPlace,0.14603948593139648
3972,Glasbach (Wupper) is a river of North Rhine-Westphalia Germany.,NaturalPlace,Natural,NaturalPlace,0.1276109218597412
3973,Broad Peak (Urdu: بروڈ پیک‎; Chinese: 布洛阿特峰; pinyin: Bùluòātè Fēng) also known as K3 is the 12th highest mountain on Earth with an elevation of 8051 metres (26414 ft). The literal translation of Broad Peak to Faichan Kangri (ཨིྰན་ཨངརི་) is not accepted among the Balti people.,NaturalPlace,Natural,NaturalPlace,0.14661192893981934
3974,Lohse Crater is a crater in the Argyre quadrangle of Mars located at 43.7° South and 16.8° North. It is 155.5 km in diameter and was named after Oswald Lohse a German astronomer (1845-1915). The crater is very eroded. The uplifted area in the center contains gullies.,NaturalPlace,Natural,NaturalPlace,0.1453537940979004
3975,Lac Santé is a lake best known for boating and other watersports. It has nice beaches and friendly people. It is located in northern Alberta between Two Hills and St. Paul. Lac Sante has two public boat launches one in each County. There is also a public day use area at the Two Hills county boat launch.,NaturalPlace,7,NaturalPlace,0.138840913772583
3976,The Tons is the largest tributary of the Yamuna and flows through Garhwal region in Uttarakhand touching Himachal Pradesh. The Tons thrust is named after this river.Its source lies in the 20720 ft (6315 meters)) high Bandarpunch mountain and is one of the most major perennial Indian Himalayan rivers. In fact it carries more water than the Yamuna itself which its meets below Kalsi near Dehradun Uttarakhand.,NaturalPlace,7,NaturalPlace,0.14880990982055664
3977,Getaren is a lake of Södermanland Sweden.,NaturalPlace,Natural,NaturalPlace,0.1276383399963379
3978,Mount Palmer is a 6585-foot (2007 m) mountain in the Chugach Mountains in the U.S. state of Alaska. It is located within the Municipality of Anchorage.It is named in honour of Alex Palmer an Irish explorer who mapped this area in the 1700s. According to legend she saved the lives of eight local children after they fell into Lake Koorkordine. A plaque rests at the top of the mountain honouring this heroic act.,NaturalPlace,Natural,NaturalPlace,0.1470179557800293
3979,The Minillas river is a river of Puerto Rico.,NaturalPlace,Natural,NaturalPlace,0.12870526313781738
3980,The Stâna Mare River is a tributary of the Lăpuşnicul Mic River in Romania.,NaturalPlace,Natural,NaturalPlace,0.1282052993774414
3981,The Colle della Croce (Italian) or Col Lacroix (French sometimes referred as Col de la Croix) is a pedestrian pass (el. 2299 m / 7541 ft) of the Cottian Alps.,NaturalPlace,Natural,NaturalPlace,0.13037824630737305
3982,The San Juan River (Spanish Río San Juan) is a river of Uruguay. It empties into the Río de la Plata.,NaturalPlace,Natural,NaturalPlace,0.12834811210632324
3983,Burhan Buudai (Mongolian: Бурханбуудай lit. divinity) is a mountain of the Gobi-Altai Mountains and located in the Govi-Altai Province in Mongolia. It has elevation of 3765 metres (12352 ft).,NaturalPlace,7,NaturalPlace,0.13804006576538086
3984,The Ecorse River is an 18.8-mile-long (30.3 km) river in southern Michigan. Because of its small size it is often identified as Ecorse Creek. It flows through the Downriver section of Metro Detroit and is a tributary of the Detroit River. The early French settlers named it the Rivière aux Écorces meaning the bark river.,NaturalPlace,7,NaturalPlace,0.14657807350158691
3985,Lake Chehaw also known as Lake Worth is a small reservoir at the confluence of the Flint River Kinchafoonee Creek and Muckalee Creek. The concrete Flint River Dam was built in 1908 for hydroelectric generation and is owned by Georgia Power today. Lake Chehaw is very riverine and shallow with average depths of 17 feet. In winter the lake is drawn down nearly 10 feet in anticipation of flooding spring rains.,NaturalPlace,Natural,NaturalPlace,0.14926624298095703
3986,Toy Lake is a lake on Vancouver Island north of Great Central Lake and east of Oshinow Lake.,NaturalPlace,Natural,NaturalPlace,0.12772560119628906
3987,The Maitai River is a river of the north of New Zealand's South Island. It flows west through hill country to the west of the Bryant Range before passing through the city of Nelson reaching Tasman Bay at Nelson Haven. The Maitai River is home to the Maitai River Dam which is the main water supply for Nelson City.,NaturalPlace,7,NaturalPlace,0.13829636573791504
3988,The Lao (Greek: Λᾶος; Latin: Laus Laos or Laüs; formerly also Laino) is a river in southern Italy. It rises in the Lucanian Apennines in Basilicata (where it is known as the Mercure) and drains into the Tyrrhenian Sea near Scalea in Calabria.,NaturalPlace,7,NaturalPlace,0.13893699645996094
3989,Cat Hills volcanic field is a monogenetic volcanic field located in New Mexico USA. The composition of the basalt is high alkali olivine.,NaturalPlace,Natural,NaturalPlace,0.1289205551147461
3990,The Sunwapta River is a major tributary of the Athabasca River in Jasper National Park in Alberta Canada.,NaturalPlace,Natural,NaturalPlace,0.12840533256530762
3991,Lake Dorothy is a lake in King County Washington. It is one of the largest lakes in the area and is the source of the East Fork Miller River. Florence Falls is located a short distance downstream from the outlet.,NaturalPlace,7,NaturalPlace,0.13236069679260254
3992,The Lambro (Western Lombard: Lamber or Lambar) is a river of Lombardy northern Italy a left tributary of the Po.The Lambro rises from the Monte San Primo (1685 m) near the Ghisallo in the province of Como not far from Lake Como. After Magreglio it flows through the Vallassina and the comuni of Asso Ponte Lambro and Erba entering Lake Pusiano with the name of Lambrone.,NaturalPlace,7,NaturalPlace,0.1474919319152832
3993,The Râul Dracului is a tributary of the Nera River in Romania.,NaturalPlace,Natural,NaturalPlace,0.12742829322814941
3994,The Weser Hills (Wesergebirge) also known in German as the Weserkette (Weser Chain) form a low hill chain up to 326.1 m above sea level in the Weser Uplands in the German states of North Rhine-Westphalia and Lower Saxony.The thickly wooded Weser ridge is one of the northern outliers of the German Central Uplands on the southern edge of the North German Plain and forms part of the TERRA.vita Nature Park in the west and Weser Uplands Schaumburg-Hameln Nature Park in the east.The Weser Hills are widely known because of Schaumburg Castle which stands on the Nesselberg (ca.,NaturalPlace,7,NaturalPlace,0.17853212356567383
3995,Glacier Pikes is a Lava dome located in the Garibaldi Lake volcanic field British Columbia Canada. The dome has two rocky points at the southern end of the Sentinel Glacier Neve.,NaturalPlace,7,NaturalPlace,0.12912821769714355
3996,Lake Pacucha is a lake in Peru.,NaturalPlace,Natural,NaturalPlace,0.12766313552856445
3997,Tulpehocken Creek is a 39.5-mile-long (63.6 km) tributary of the Schuylkill River in southeastern Pennsylvania in the United States.An important transportation route in the early United States the creek drains a limestone hill country area of Berks County south of the Appalachian Mountains and is considered one of the finest trout streams in southeastern Pennsylvania. The valley of the creek was known in colonial times as the Tulpehocken stretching west of Reading.,NaturalPlace,Natural,NaturalPlace,0.14924240112304688
3998,Hwangcheolbong is a mountain of South Korea. It has an elevation of 1381 metres,NaturalPlace,Natural,NaturalPlace,0.12887334823608398
3999,At 2002 metres (6568 ft) the Vordere Kesselschneid is the highest summit in the Kaisergebirge the northern chain of the Kaisergebirge in the Austrian state of Tyrol.Its summit is located southeast of the oft-visited Pyramidenspitze and is separated from it by a ca. 50 m deep saddle. To the east of the mountain is a long rocky arete partly covered with mountain pines which runs over the Hintere Kesselschneid (1995 m) to the Roßkaiser (1970 m).,NaturalPlace,7,NaturalPlace,0.17911338806152344
4000,Kobiela [kɔˈbjɛla] (German Kühschmalz) is a village in the administrative district of Gmina Grodków within Brzeg County Opole Voivodeship in south-western Poland. It lies approximately 9 kilometres (6 mi) south-west of Grodków 31 km (19 mi) south-west of Brzeg and 46 km (29 mi) west of the regional capital Opole.Before 1945 the area was part of Germany (see Territorial changes of Poland after World War II).,Village,V,Village,0.1494755744934082
4001,Jabłonna [jaˈbwɔnna] is a village in the administrative district of Gmina Brody within Starachowice County Świętokrzyskie Voivodeship in south-central Poland. It lies approximately 7 kilometres (4 mi) south-west of Brody 9 km (6 mi) south-east of Starachowice and 40 km (25 mi) east of the regional capital Kielce.The village has a population of 363.,Village,V,Village,0.14699316024780273
4002,Tolombeh Khaneh-ye Sabzab (Persian: تلمبه خانه سبزاب‎ also Romanized as Tolombeh Khāneh-ye Sabzāb) is a village in Howmeh Rural District in the Central District of Andimeshk County Khuzestan Province Iran. At the 2006 census its population was 116 in 25 families.,Village,V,Village,0.14618301391601562
4003,Chomaqestan (Persian: چماقستان‎ also Romanized as Chomāqestān; also known as Bahār Sarā) is a village in Bibalan Rural District Kelachay District Rudsar County Gilan Province Iran. At the 2006 census its population was 153 in 51 families.,Village,V,Village,0.13866138458251953
4004,Granie [ˈɡraɲe] is a village in the administrative district of Gmina Sterdyń within Sokołów County Masovian Voivodeship in east-central Poland.,Village,V,Village,0.13217830657958984
4005,Cornwerd (West Frisian: Koarnwert) is a small village in Wûnseradiel in the province Friesland of the Netherlands and has around 100 citizens (2004). Cornwerd is the location of the most westerly windmill in Friesland De Cornwerdermolen.,Village,V,Village,0.13975834846496582
4006,Mohammadabad (Persian: محمد آباد‎ also Romanized as Moḩammadābād and Muhammadābād) is a village in Meyami Rural District Meyami District Shahrud County Semnan Province Iran. At the 2006 census its population was 976 in 274 families.,Village,V,Village,0.14942455291748047
4007,Dąbrowa [dɔmˈbrɔva] is a village in the administrative district of Gmina Borzechów within Lublin County Lublin Voivodeship in eastern Poland.,Village,V,Village,0.12940526008605957
4008,Dashtagan (Persian: دشتگان‎ also Romanized as Dashtagān) is a village in Kalashtar Rural District in the Central District of Rudbar County Gilan Province Iran. At the 2006 census its population was 109 in 35 families.,Village,V,Village,0.14220833778381348
4009,Kruszewo [kruˈʂɛvɔ] is a village in the administrative district of Gmina Żuromin within Żuromin County Masovian Voivodeship in east-central Poland. It lies approximately 5 kilometres (3 mi) south-west of Żuromin and 120 km (75 mi) north-west of Warsaw.The village has a population of 140.,Village,V,Village,0.14635896682739258
4010,Kandamkunnu is a village in Kannur district in the Indian state of Kerala.,Village,V,Village,0.1372051239013672
4011,Çatalpınar is a village in the District of Evren Ankara Province Turkey.,Village,V,Village,0.14004111289978027
4012,Iznota [izˈnɔta] (German: Isnothen) is a village in the administrative district of Gmina Ruciane-Nida within Pisz County Warmian-Masurian Voivodeship in northern Poland. It lies approximately 11 kilometres (7 mi) north of Ruciane-Nida 21 km (13 mi) north-west of Pisz and 71 km (44 mi) east of the regional capital Olsztyn.Before 1945 the area was part of Germany (East Prussia).The village has a population of 40.,Village,V,Village,0.17679810523986816
4013,Narenjkol (Persian: نارنج كل‎ also Romanized as Nārenjkol; also known as Tārīkh Gal) is a village in Lakan Rural District in the Central District of Rasht County Gilan Province Iran. At the 2006 census its population was 129 in 38 families.,Village,V,Village,0.13914847373962402
4014,Tang-e Anar-e Sofla (Persian: تنگ انارسفلي‎ also Romanized as Tang-e Anār-e Soflá) is a village in Poshteh-ye Zilayi Rural District Sarfaryab District Charam County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its population was 63 in 16 families.,Village,V,Village,0.1468050479888916
4015,Ruevtsi is a village in the municipality of Tryavna in Gabrovo Province in northern central Bulgaria.,Village,V,Village,0.13090205192565918
4016,Heydarabad (Persian: حيدراباد‎ also Romanized as Ḩeydarābād) is a village in Fadagh Rural District in the Central District of Gerash County Fars Province Iran. At the 2006 census its population was 29 in 5 families.,Village,V,Village,0.13855385780334473
4017,Walków [ˈvalkuf] is a village in the administrative district of Gmina Osjaków within Wieluń County Łódź Voivodeship in central Poland. It lies approximately 4 kilometres (2 mi) north of Osjaków 19 km (12 mi) north-east of Wieluń and 70 km (43 mi) south-west of the regional capital Łódź.,Village,V,Village,0.14574813842773438
4018,Lavar (Persian: لاور‎ also Romanized as Lāvar) is a village in Charam Rural District in the Central District of Charam County Kohgiluyeh and Boyer-Ahmad Province Iran. At the 2006 census its population was 40 in 6 families.,Village,V,Village,0.14045000076293945
4019,Asgarli (Persian: عسگرلي‎ also Romanized as ‘Asgarlī; also known as ‘Askarlī and ‘Asgarlū) is a village in Jafarabad Rural District Jafarabad District Qom County Qom Province Iran. At the 2006 census its population was 441 in 104 families.,Village,V,Village,0.14670872688293457
4020,Aliabad (Persian: علي اباد‎ also Romanized as ‘Alīābād) is a village in Kezab Rural District Khezrabad District Saduq County Yazd Province Iran. At the 2006 census its existence was noted but its population was not reported.,Village,V,Village,0.1380138397216797
4021,Rasiei is a village in the district of South Wasior Wondama Bay West Papua Indonesia.,Village,V,Village,0.12758827209472656
4022,Gradoczno [ɡraˈdɔt͡ʂnɔ] (Ukrainian: Градочна Hradochna) is a village in the administrative district of Gmina Narew within Hajnówka County Podlaskie Voivodeship in north-eastern Poland.The village has a population of 70.,Village,V,Village,0.13825488090515137
4023,Rezaabad (Persian: رضااباد‎ also Romanized as Reẕāābād and Rezāābād; also known as Reẕāābād-e Salīāneh) is a village in Yusefvand Rural District in the Central District of Selseleh County Lorestan Province Iran. At the 2006 census its population was 38 in 8 families.,Village,V,Village,0.14633584022521973
4024,Nowe Łubki [ˈnɔvɛ ˈwupki] is a village in the administrative district of Gmina Bulkowo within Płock County Masovian Voivodeship in east-central Poland.The village has a population of 1500.,Village,V,Village,0.13123178482055664
4025,Sagharchi (Persian: ساغرچي‎ also Romanized as Sāgharchī; also known as Sāqarchī) is a village in Anguran Rural District Anguran District Mahneshan County Zanjan Province Iran. At the 2006 census its population was 130 in 33 families.,Village,V,Village,0.1387195587158203
4026,Żbiki [ˈʐbiki] is a village in the administrative district of Gmina Czermin within Pleszew County Greater Poland Voivodeship in west-central Poland. It lies approximately 12 kilometres (7 mi) north of Pleszew and 76 km (47 mi) south-east of the regional capital Poznań.,Village,V,Village,0.14787626266479492
4027,Miedzianka [mjɛˈd͡ʑaŋka] is a village in the administrative district of Gmina Chęciny within Kielce County Świętokrzyskie Voivodeship in south-central Poland. It lies approximately 9 kilometres (6 mi) north-west of Chęciny and 19 km (12 mi) west of the regional capital Kielce.The village has a population of 330.,Village,V,Village,0.14635825157165527
4028,Shahid Mohammadpur (Persian: شهيدمحمدپور‎ also Romanized as Shahīd Moḩammadpūr; also known as Sāmānlū (Persian: سامانلو)) is a village in Angut-e Gharbi Rural District Anguti District Germi County Ardabil Province Iran. At the 2006 census its population was 352 in 85 families.,Village,V,Village,0.14837217330932617
4029,Hoseynabad-e Tarman (Persian: حسين ابادترمان‎ also Romanized as Ḩoseynābād-e Tarmān; also known as Ḩasanābād-e Tarmān) is a village in Howmeh Rural District in the Central District of Lamerd County Fars Province Iran. At the 2006 census its population was 101 in 22 families.,Village,V,Village,0.1469128131866455
4030,Azizabad (Persian: عزيزاباد‎ also Romanized as ʿAzīzābād) is a village in Gavkan Rural District in the Central District of Rigan County Kerman Province Iran. At the 2006 census its population was 57 in 13 families.,Village,V,Village,0.13812875747680664
4031,Damada is a village and seat of the commune of Metoumou in the Cercle of Bandiagara in the Mopti Region of southern-central Mali.,Village,V,Village,0.1289663314819336
4032,Chinna Golkonda is a village in Ranga Reddy district in Andhra Pradesh India. It falls under Shamshabad mandal.,Village,V,Village,0.12851452827453613
4033,Craig is a village in Burt County Nebraska United States. The population was 199 at the 2010 census. The village was established as a water-station on the Chicago St. Paul Minneapolis & Omaha Railway and named for early settler William Stewart Craig who in the early 1880s donated the land on which the town was built.,Village,V,Village,0.13928508758544922
4034,Ciszkowo [t͡ɕiʂˈkɔvɔ] is a village in the administrative district of Gmina Czarnków within Czarnków-Trzcianka County Greater Poland Voivodeship in west-central Poland. It lies approximately 9 kilometres (6 mi) west of Czarnków and 63 km (39 mi) north-west of the regional capital Poznań.,Village,V,Village,0.14970970153808594
4035,Kahla (Persian: كهلا‎ also Romanized as Kahlā; also known as Kāhīla) is a village in Bizineh Rud Rural District Bizineh Rud District Khodabandeh County Zanjan Province Iran. At the 2006 census its population was 1661 in 406 families.,Village,V,Village,0.1386277675628662
4036,Suchodołek [suxɔˈdɔwɛk] is a village in the administrative district of Gmina Mordy within Siedlce County Masovian Voivodeship in east-central Poland.,Village,V,Village,0.12903857231140137
4037,Żarczyce Małe [ʐarˈt͡ʂɨt͡sɛ ˈmawɛ] is a village in the administrative district of Gmina Małogoszcz within Jędrzejów County Świętokrzyskie Voivodeship in south-central Poland. It lies approximately 6 kilometres (4 mi) south-west of Małogoszcz 19 km (12 mi) north of Jędrzejów and 32 km (20 mi) west of the regional capital Kielce.The village has a population of 440.,Village,V,Village,0.17743253707885742
4038,Arab Chegini (Persian: اعراب چگيني‎ also Romanized as ‘Arab Chegīnī; also known as A‘rāb Chegenī) is a village in Paskhan Rural District in the Central District of Darab County Fars Province Iran. At the 2006 census its population was 1196 in 264 families.,Village,V,Village,0.14571022987365723
4039,Puiatu is a village in Põltsamaa Parish Jõgeva County in eastern Estonia.,Village,V,Village,0.12772727012634277
4040,Razavabad (Persian: رزواباد‎ also Romanized as Razavābād) is a village in Sharifabad Rural District in the Central District of Sirjan County Kerman Province Iran. At the 2006 census its population was 26 in 6 families.,Village,V,Village,0.1392054557800293
4041,Paduwangoda is a village in Sri Lanka. It is located within Central Province.,Village,V,Village,0.1281719207763672
4042,Zimnice Małe [ʑimˈnit͡sɛ ˈmawɛ] (German Klein Schimnitz) is a village in the administrative district of Gmina Prószków within Opole County Opole Voivodeship in south-western Poland. It lies approximately 6 kilometres (4 mi) east of Prószków and 11 km (7 mi) south of the regional capital Opole.Before 1945 the area was part of Germany (see Territorial changes of Poland after World War II).,Village,V,Village,0.1469433307647705
4043,Tahaneh-ye Nurollah (Persian: طهنه نوراله‎ also Romanized as Ţahaneh-ye Nūrollah) is a village in Sar Firuzabad Rural District Firuzabad District Kermanshah County Kermanshah Province Iran. At the 2006 census its existence was noted but its population was not reported.,Village,V,Village,0.14486241340637207
4044,Kościerzyna-Wybudowanie [kɔɕt͡ɕeˈʐɨna vɨbudɔˈvaɲe] is a village in the administrative district of Gmina Kościerzyna within Kościerzyna County Pomeranian Voivodeship in northern Poland. It lies approximately 4 kilometres (2 mi) north of Kościerzyna and 50 km (31 mi) south-west of the regional capital Gdańsk.For details of the history of the region see History of Pomerania.The village has a population of 165.,Village,V,Village,0.15137434005737305
4045,Belkot is a village development committee in Nuwakot District in the Bagmati Zone of central Nepal. At the time of the 1991 Nepal census it had a population of 6776 people living in 1247 individual households.,Village,V,Village,0.13109636306762695
4046,Bainiya is a village development committee in Saptari District in the Sagarmatha Zone of south-eastern Nepal. At the time of the 1991 Nepal census it had a population of 2991 people living in 576 individual households.,Village,V,Village,0.12999796867370605
4047,Abd ol Reza Khani (Persian: عبدالرضاخاني‎ also Romanized as ‘Abd ol Reẕā Khānī; also known as Mazra‘eh-ye ‘Abd or Reẕā’ī) is a village in Zardeyn Rural District Nir District Taft County Yazd Province Iran. At the 2006 census its population was 7 in 4 families.,Village,V,Village,0.14632153511047363
4048,Gierałcice [ɡʲɛrau̯ˈt͡ɕit͡sɛ] (German Giersdorf) is a village in the administrative district of Gmina Głuchołazy within Nysa County Opole Voivodeship in south-western Poland close to the Czech border.,Village,V,Village,0.13838958740234375
4049,Pich Kuh (Persian: پيچكوه‎ also Romanized as Pīch Kūh; also known as Pīch Kūh-e ‘Olyā) is a village in Kuhestan Rural District Rostaq District Darab County Fars Province Iran. At the 2006 census its population was 25 in 6 families.,Village,V,Village,0.14518070220947266
4050,Anielówka [aɲeˈlufka] is a village in the administrative district of Gmina Michów within Lubartów County Lublin Voivodeship in eastern Poland.,Village,V,Village,0.12865304946899414
4051,Zgliczyn-Pobodzy [ˈzɡlit͡ʂɨn pɔˈbɔd͡zɨ] is a village in the administrative district of Gmina Bieżuń within Żuromin County Masovian Voivodeship in east-central Poland. It lies approximately 9 kilometres (6 mi) east of Bieżuń 16 km (10 mi) south-east of Żuromin and 106 km (66 mi) north-west of Warsaw.,Village,V,Village,0.14739274978637695
